amount,transactions_last_hour,account_age_days,new_device,location_changed,failed_attempts,time_since_last_transaction,is_fraud
93.19,5,1223,0,0,1,2060.0,1
3.91,6,1124,0,1,2,3310.0,1
54.78,1,1454,0,0,0,1915.0,0
75.78,4,152,0,0,1,237.0,1
137.59,3,726,0,0,1,1404.0,1
19.81,4,108,0,1,1,1807.0,1
59.48,2,164,0,0,0,545.0,1
21.64,5,451,0,0,0,1794.0,1
70.48,1,818,0,0,1,1506.0,0
22.3,4,248,0,0,0,39.0,1
36.3,5,955,0,0,0,3855.0,1
20.17,1,485,0,0,1,1374.0,1
104.7,1,442,1,0,0,1580.0,0
128.82,4,500,0,0,0,295.0,1
43.18,1,985,0,0,0,2933.0,0
56.73,4,279,0,0,0,1365.0,1
12.83,3,524,1,1,0,167.0,1
40.46,4,1210,0,0,0,2173.0,1
51.92,5,829,0,0,0,1208.0,1
750.54,4,488,0,0,0,733.0,1
17.96,3,224,0,0,0,4582.0,0
236.08,5,985,1,0,2,3099.0,1
147.95,6,862,0,0,1,79.0,1
72.29,4,101,0,0,0,2159.0,0
316.91,2,766,0,0,1,340.0,0
79.21,1,1298,0,0,0,30.0,0
80.57,1,675,0,0,1,444.0,0
51.77,1,432,0,0,0,88.0,0
185.6,2,549,0,0,2,1830.0,1
163.44,2,390,0,0,0,2550.0,0
29.2,3,211,0,0,0,353.0,0
14.6,5,1110,1,0,1,423.0,1
44.57,4,763,0,0,0,259.0,1
24.53,2,208,0,0,0,1487.0,0
51.24,4,986,0,1,1,1210.0,1
188.19,3,1319,1,0,0,11.0,1
34.56,1,772,1,0,1,831.0,1
52.31,2,912,1,0,2,166.0,1
57.86,1,625,0,0,1,1557.0,1
127.54,3,1299,0,1,0,1156.0,0
5.77,4,1401,0,0,1,1105.0,0
29.76,7,785,0,0,0,2391.0,0
67.44,4,1197,0,0,0,1107.0,1
181.29,2,1154,0,0,1,1199.0,0
33.38,2,600,0,0,0,1803.0,0
8.36,3,567,0,0,0,646.0,1
101.46,3,859,0,0,0,4988.0,1
28.92,1,4,1,0,0,595.0,1
16.62,3,496,0,0,0,4411.0,0
29.24,3,379,0,0,0,3025.0,0
45.4,3,356,1,0,0,4261.0,0
29.82,3,468,0,0,0,364.0,1
6.02,3,1420,0,0,0,473.0,0
133.9,5,438,0,0,0,3389.0,0
195.37,3,828,0,0,2,5671.0,0
104.74,2,701,0,0,0,2519.0,0
17.5,4,1012,1,0,0,1829.0,1
44.63,3,46,0,0,1,2984.0,1
54.24,1,609,0,0,0,76.0,1
99.36,1,49,0,0,0,3468.0,0
106.52,4,120,0,0,0,594.0,0
26.2,3,1098,0,0,0,105.0,0
59.26,2,1432,0,0,0,2060.0,0
86.25,5,273,0,0,0,2515.0,0
234.12,7,1024,0,0,3,1776.0,1
110.44,1,1018,1,0,1,776.0,0
120.19,4,1131,0,0,0,224.0,1
59.37,2,184,0,0,1,2638.0,1
223.73,3,345,0,0,1,87.0,0
82.25,2,820,1,0,0,2567.0,1
23.08,0,1363,0,0,0,5683.0,0
222.15,3,459,0,0,0,10348.0,0
109.72,4,225,0,0,1,908.0,1
35.06,0,690,0,0,3,207.0,1
33.8,0,375,0,0,1,179.0,1
73.45,1,911,0,0,1,1217.0,0
86.76,3,1080,0,0,0,2824.0,0
66.51,1,240,0,0,0,88.0,0
74.54,2,1299,0,0,1,332.0,1
298.85,5,838,0,0,0,1599.0,0
159.42,3,924,0,0,1,161.0,1
66.06,5,1430,0,0,0,3793.0,0
139.95,3,668,0,0,0,1259.0,0
19.44,5,1138,0,0,0,880.0,0
81.28,4,114,0,0,0,24.0,1
333.39,7,1001,0,0,0,216.0,1
43.9,2,1456,0,0,2,3164.0,0
23.39,4,1395,0,0,0,2161.0,0
28.44,2,1111,0,0,1,37.0,1
18.36,3,1470,0,0,1,6568.0,0
24.91,2,605,0,0,1,784.0,0
37.69,1,200,0,0,2,1678.0,1
13.39,8,1386,0,1,0,2308.0,1
55.46,2,487,0,0,0,5644.0,0
134.6,1,717,0,0,2,3980.0,1
22.03,5,84,0,0,1,1638.0,0
249.46,3,1271,0,0,0,270.0,0
90.99,1,941,1,0,1,3356.0,0
153.02,1,268,0,0,0,3054.0,1
28.28,3,465,0,0,1,1835.0,0
128.32,5,1038,0,0,0,8156.0,0
18.32,1,821,0,0,1,1353.0,1
132.99,1,218,0,0,0,433.0,0
64.83,4,990,0,0,0,527.0,0
94.94,5,1258,0,0,0,939.0,1
16.85,5,45,0,0,0,989.0,0
22.31,6,160,0,0,1,3202.0,0
99.21,4,1182,1,0,1,3924.0,1
21.15,0,780,0,0,0,868.0,0
86.77,2,1124,0,0,0,5231.0,0
13.91,3,1107,0,1,0,4738.0,0
127.51,5,556,0,0,1,951.0,1
15.92,1,1177,0,0,0,3646.0,1
94.85,4,682,0,0,2,215.0,1
102.07,3,1045,0,0,0,1289.0,1
27.2,3,1274,0,0,0,2245.0,0
97.71,7,1213,0,1,0,763.0,1
70.84,5,1346,0,0,0,42.0,0
31.85,1,794,0,0,1,103.0,0
19.91,3,672,0,0,0,4049.0,0
7.67,5,219,0,0,1,1315.0,1
77.45,5,1041,0,1,2,297.0,1
11.42,6,516,1,0,0,4183.0,1
60.06,2,1063,0,0,2,5131.0,1
41.95,4,1020,0,1,0,710.0,1
107.68,6,701,0,0,0,1587.0,1
40.36,1,142,0,0,0,710.0,1
39.27,1,346,0,0,0,2325.0,0
113.51,1,303,0,0,1,5319.0,0
76.33,3,1154,1,0,0,51.0,1
74.9,4,468,0,0,0,1146.0,0
87.29,2,346,1,1,0,2889.0,1
11.76,2,834,1,0,1,2103.0,1
116.37,3,176,0,0,0,362.0,1
100.73,5,1472,0,0,0,896.0,1
19.75,5,194,0,0,2,1137.0,1
42.77,2,944,0,0,0,2459.0,0
52.49,5,337,0,0,1,1106.0,1
47.73,1,1203,0,0,0,678.0,1
76.24,1,644,1,0,0,965.0,1
228.46,4,81,0,0,0,6134.0,1
161.06,3,161,0,0,2,86.0,0
14.7,4,407,0,0,1,731.0,0
101.7,4,1205,1,0,0,397.0,0
206.22,5,1293,0,0,0,921.0,1
80.38,0,494,1,0,1,1586.0,1
162.55,6,191,0,0,1,389.0,1
408.41,3,1345,0,0,1,1001.0,0
151.97,4,1384,1,0,1,3167.0,1
70.06,1,554,0,0,1,1850.0,1
155.26,1,1119,0,0,1,2047.0,0
63.11,3,356,1,0,0,5075.0,0
55.92,6,370,1,0,0,947.0,1
38.42,6,745,0,0,0,11195.0,1
260.71,2,296,0,0,0,866.0,0
24.08,7,1126,0,0,1,363.0,1
252.74,1,21,0,0,1,2966.0,0
90.0,2,1107,0,0,1,1284.0,0
13.47,4,976,1,0,0,761.0,1
78.86,3,673,0,0,1,509.0,0
6.69,7,367,0,0,3,3102.0,1
102.05,2,710,0,0,0,1494.0,1
132.32,1,554,0,0,1,1763.0,0
30.19,1,549,0,0,1,1117.0,0
61.78,6,1409,0,0,1,435.0,0
385.35,1,1357,0,1,1,741.0,1
32.93,1,39,0,0,1,248.0,0
18.94,1,47,0,0,1,751.0,1
240.25,3,1336,1,0,1,4389.0,0
388.61,4,1134,0,0,0,1540.0,0
54.8,2,186,0,0,1,85.0,0
150.12,3,924,1,0,0,2600.0,1
208.82,4,1209,0,1,0,2627.0,1
25.98,3,327,0,0,1,2565.0,1
33.61,3,110,0,1,3,1725.0,1
186.96,2,1224,1,0,0,58.0,1
294.42,3,173,0,0,0,868.0,1
95.86,4,1345,0,0,0,708.0,1
22.65,3,516,0,0,0,38.0,1
398.24,3,61,0,0,0,161.0,0
32.11,2,1195,0,0,1,982.0,1
39.05,4,1171,0,0,0,3828.0,1
76.89,4,1366,0,0,0,5874.0,0
258.31,2,1153,1,0,1,2449.0,1
128.25,6,659,0,0,0,460.0,0
82.67,1,1075,0,0,1,4585.0,0
86.77,3,1309,0,0,0,6868.0,0
57.03,3,1280,0,0,1,1013.0,1
95.41,4,1047,0,0,1,1328.0,1
4.35,4,769,0,0,0,764.0,1
40.58,6,1085,0,0,0,3440.0,0
69.5,1,207,0,0,0,636.0,0
17.27,4,793,1,0,0,207.0,1
80.34,2,1156,0,0,0,1096.0,1
44.5,4,877,0,0,0,334.0,0
315.92,5,1025,0,1,0,1015.0,1
263.23,4,552,0,0,0,1585.0,0
34.27,2,277,0,0,1,2921.0,1
46.95,5,759,0,0,0,2120.0,0
50.71,2,1162,0,0,0,2415.0,1
34.76,5,322,0,0,0,1607.0,0
66.36,1,909,0,0,0,153.0,1
25.58,2,246,0,0,0,3817.0,0
17.63,4,1001,0,0,2,2156.0,1
101.77,2,476,0,0,0,2808.0,0
102.47,3,1137,0,0,0,5092.0,0
24.43,1,126,0,0,0,6203.0,0
133.67,4,266,0,0,1,5958.0,0
29.03,1,1265,0,0,0,565.0,0
70.33,2,138,0,0,0,3434.0,1
124.01,0,1270,0,0,0,5735.0,0
52.79,1,1262,0,0,1,2205.0,0
86.03,3,1327,0,0,0,2265.0,0
32.58,4,521,0,0,2,3881.0,1
44.86,0,1070,1,0,1,610.0,1
44.44,8,1397,0,0,0,383.0,1
25.88,3,1148,0,0,0,1034.0,0
45.75,3,1092,0,0,1,5388.0,1
11.6,3,877,0,0,0,112.0,1
33.41,1,1462,0,0,1,1052.0,0
41.06,4,502,0,0,1,2113.0,0
42.26,3,1348,0,0,1,1896.0,0
42.88,3,644,1,0,0,2988.0,0
51.33,3,1385,0,0,2,566.0,1
88.19,3,1409,0,0,0,480.0,0
130.91,2,749,0,0,0,3163.0,0
28.51,2,905,0,0,1,3145.0,1
16.39,3,455,0,0,0,515.0,1
19.26,3,1434,0,1,0,1045.0,1
33.54,5,824,0,0,0,1082.0,1
38.4,1,1073,0,0,1,1296.0,0
25.28,1,701,0,0,0,3259.0,0
14.94,3,521,1,1,0,1665.0,1
34.6,2,394,1,0,1,1314.0,1
65.46,4,880,0,0,0,615.0,1
98.99,3,395,0,0,1,74.0,1
31.27,3,96,1,0,4,4504.0,1
36.13,1,85,1,0,1,2267.0,1
21.61,2,1060,0,0,2,139.0,0
52.91,5,952,1,0,0,636.0,1
23.37,2,416,0,0,1,1875.0,0
96.85,3,595,0,0,0,422.0,0
9.15,2,675,0,0,0,200.0,1
38.11,3,726,1,0,1,1439.0,1
73.78,1,221,0,0,0,718.0,0
65.62,4,1343,0,0,1,3166.0,1
806.77,2,479,0,1,2,5418.0,0
77.46,3,392,0,0,1,1595.0,0
20.0,1,1143,0,0,0,2246.0,0
49.63,1,1093,0,0,1,7380.0,0
9.24,1,445,0,0,0,461.0,1
50.37,3,1118,0,0,0,4234.0,1
23.73,0,319,0,0,0,1475.0,1
136.37,2,1341,0,0,1,374.0,0
31.51,2,293,1,1,1,614.0,1
48.58,3,766,0,0,1,2097.0,0
28.92,5,516,0,0,0,4591.0,0
310.71,3,1080,0,0,0,228.0,0
39.6,5,1301,0,0,0,1835.0,1
341.23,5,570,0,0,0,851.0,1
123.24,1,762,0,0,2,699.0,1
88.42,5,144,0,0,1,357.0,1
78.94,3,309,0,0,3,3943.0,1
80.95,0,18,1,0,1,815.0,1
7.94,4,825,0,0,0,1054.0,1
41.31,2,1375,0,0,1,418.0,1
127.12,6,1190,0,1,2,1685.0,0
51.99,1,891,0,0,0,1044.0,1
13.39,2,1136,0,0,0,386.0,0
51.81,1,225,1,0,2,669.0,1
300.1,2,852,0,0,0,893.0,0
189.97,4,1098,0,0,3,144.0,1
51.32,5,154,0,1,0,96.0,1
141.38,1,110,0,0,0,8804.0,0
37.84,6,338,0,1,0,4729.0,0
9.94,7,507,0,0,1,1619.0,1
21.66,2,173,0,0,0,505.0,1
260.57,2,1018,0,0,1,476.0,0
41.51,6,1170,0,0,0,1045.0,1
42.8,4,799,0,0,0,878.0,1
40.45,5,399,0,0,0,2377.0,1
366.55,2,102,1,0,0,941.0,1
277.54,1,989,1,1,0,5597.0,1
502.09,5,1273,0,0,0,525.0,1
46.57,6,485,0,0,0,49.0,1
73.38,3,1385,0,0,1,1664.0,1
11.98,2,174,0,0,0,7951.0,0
239.11,2,1382,0,0,0,3432.0,1
16.98,4,912,0,0,0,9.0,1
67.81,5,1463,0,0,0,1541.0,0
18.22,4,1054,0,0,0,1089.0,1
30.3,7,553,0,0,1,2633.0,0
23.64,2,67,0,0,0,524.0,1
29.73,3,488,0,0,0,503.0,1
31.84,4,785,0,0,1,685.0,1
31.55,2,1142,0,0,0,509.0,1
125.63,2,841,0,0,0,40.0,0
18.09,3,721,0,0,1,1781.0,0
68.07,1,1381,0,0,0,1708.0,1
184.56,2,248,0,0,0,3436.0,0
32.68,3,1119,1,0,0,2154.0,1
26.63,3,1338,0,0,0,1843.0,0
43.36,4,459,1,0,1,475.0,1
177.63,6,1126,0,0,0,2426.0,1
66.29,2,726,0,0,0,3481.0,0
32.1,5,1006,1,0,1,1056.0,1
88.58,2,1155,1,0,0,1400.0,1
18.13,2,376,1,1,1,2761.0,1
107.92,3,894,1,0,0,1128.0,1
82.15,4,881,0,0,0,1977.0,0
40.13,3,1436,0,0,1,435.0,1
23.6,4,480,0,0,0,1580.0,1
22.5,4,644,1,0,1,68.0,1
93.21,5,936,0,1,0,422.0,1
186.6,3,102,0,0,1,4566.0,0
28.87,2,57,0,0,0,1628.0,1
86.35,5,1217,0,0,0,1094.0,0
6.77,4,431,1,0,0,1329.0,1
30.43,1,767,0,0,0,0.0,1
52.93,0,464,0,0,2,1108.0,1
21.98,3,162,1,0,0,280.0,1
21.4,5,32,0,0,1,3515.0,1
28.0,4,1196,0,0,1,961.0,1
73.13,9,1006,1,0,0,475.0,1
45.27,1,97,0,0,0,1291.0,1
5.82,2,139,0,1,0,819.0,0
6.55,3,292,0,1,1,1109.0,1
29.76,7,141,0,0,1,2329.0,1
86.29,4,1337,0,0,0,1281.0,0
3.5,6,980,0,0,0,4436.0,1
33.12,3,198,0,0,0,534.0,0
32.26,4,1445,0,0,2,710.0,1
218.84,2,132,0,0,0,2705.0,1
37.15,1,365,1,0,0,2753.0,0
80.08,1,538,0,0,0,6758.0,0
62.88,2,1490,0,0,0,1782.0,0
6.48,1,1293,0,0,1,1535.0,0
117.71,3,72,0,0,1,1600.0,1
67.72,1,303,1,0,2,807.0,1
90.76,2,381,0,0,0,875.0,0
2768.99,2,1441,0,0,0,591.0,1
6.79,2,1232,0,0,2,1635.0,1
306.34,5,1194,0,0,0,3301.0,0
40.96,2,896,0,0,1,1807.0,1
72.77,5,287,0,0,0,1152.0,1
52.17,5,168,0,0,0,118.0,0
35.72,3,215,1,0,0,512.0,1
30.88,4,1140,0,0,0,3356.0,1
75.91,2,144,0,0,0,908.0,0
11.98,0,1336,0,0,1,3902.0,0
115.65,1,330,0,0,0,500.0,1
36.01,5,1247,0,0,0,1543.0,1
17.64,5,236,0,0,0,5971.0,0
34.81,5,469,0,0,2,1465.0,1
191.93,2,848,0,0,0,422.0,0
31.97,10,696,0,0,1,469.0,1
78.14,0,1266,1,1,0,309.0,1
26.29,4,1328,0,0,0,39.0,1
116.5,1,570,0,0,1,2122.0,0
108.37,3,783,0,0,0,2751.0,1
346.75,3,968,0,0,0,3089.0,0
45.81,4,149,1,0,0,138.0,1
106.55,1,576,1,0,1,5133.0,1
60.22,0,469,0,0,2,1734.0,1
199.51,4,135,1,0,1,166.0,1
26.61,3,820,0,0,0,160.0,1
115.01,5,19,0,0,0,1283.0,0
44.94,4,893,0,0,0,504.0,0
51.2,2,598,0,1,2,492.0,0
59.84,4,686,1,0,0,21.0,1
70.26,0,550,0,0,1,1185.0,0
48.61,1,141,0,0,0,163.0,1
67.67,4,1324,0,0,0,144.0,1
264.57,0,406,0,0,0,311.0,0
146.27,6,500,0,1,1,19.0,1
130.21,4,35,0,0,0,197.0,1
34.62,6,1391,0,0,0,1624.0,0
22.44,4,656,0,0,0,534.0,0
141.93,4,1453,0,0,1,128.0,0
131.11,0,656,0,0,1,262.0,1
238.1,2,358,0,0,0,79.0,1
29.85,3,24,1,0,0,2701.0,1
43.4,1,982,0,0,2,1484.0,0
10.6,2,434,0,0,1,1157.0,0
36.87,3,215,0,0,0,3718.0,0
147.91,2,364,0,0,0,149.0,0
34.24,3,467,0,0,1,68.0,0
103.59,1,825,0,0,2,993.0,1
45.13,4,236,1,0,0,552.0,1
75.49,2,1147,1,0,1,1163.0,1
17.33,1,568,1,0,0,4207.0,0
59.45,4,598,0,0,0,1064.0,1
2.74,1,465,0,0,0,338.0,0
45.29,6,1102,0,0,0,2878.0,0
10.69,3,604,1,0,0,886.0,1
182.36,3,1357,0,0,1,2532.0,0
118.8,5,1272,0,1,0,274.0,1
87.07,3,1361,0,0,0,740.0,1
249.89,5,73,0,0,1,41.0,1
21.14,2,830,1,0,1,483.0,1
313.36,3,744,0,0,0,1874.0,1
138.68,6,234,0,0,2,624.0,1
43.1,6,1212,0,0,0,270.0,1
169.97,3,1301,1,0,0,104.0,1
18.06,3,419,1,0,0,1662.0,1
23.94,3,423,0,0,2,144.0,1
29.71,1,25,1,0,0,2886.0,1
32.17,5,1452,0,0,1,795.0,0
18.98,3,1211,0,0,0,655.0,1
185.51,4,355,0,0,1,1765.0,1
42.15,1,1158,0,1,0,1464.0,0
77.67,3,1155,0,0,1,7900.0,0
30.87,5,112,0,0,0,95.0,1
8.84,3,641,0,0,0,3431.0,0
71.53,1,1442,0,0,1,1647.0,0
8.07,3,577,0,0,1,3856.0,0
50.98,3,26,0,0,2,2131.0,1
13.9,4,530,0,0,0,2587.0,0
398.33,2,932,0,0,0,2781.0,1
135.82,6,940,0,0,1,27.0,1
60.69,2,1054,1,0,0,3280.0,1
193.2,4,590,0,0,1,2047.0,0
23.42,2,761,1,0,0,5301.0,1
94.02,7,1311,0,0,1,257.0,1
66.67,7,1466,0,0,1,4582.0,0
71.1,2,1463,0,0,0,3469.0,0
194.87,5,164,0,0,0,462.0,0
113.58,3,335,1,0,1,238.0,1
72.87,3,414,0,1,2,1783.0,1
10.43,1,590,0,0,0,2028.0,1
20.9,2,623,0,1,1,2234.0,1
48.29,4,1367,0,0,0,3362.0,0
59.94,5,283,0,0,2,1464.0,1
17.63,2,364,1,0,2,601.0,1
608.91,2,254,0,0,0,3502.0,0
248.74,0,1471,0,0,3,1023.0,1
99.7,5,1422,1,0,1,1026.0,1
58.68,2,922,0,0,0,1221.0,1
44.16,2,171,0,0,2,3249.0,0
21.07,4,203,1,0,0,6359.0,0
59.0,6,486,0,0,0,338.0,1
70.65,1,280,1,0,0,234.0,1
15.77,2,404,0,0,2,611.0,1
76.26,1,1480,0,0,1,4223.0,0
46.75,2,1032,0,0,0,1352.0,1
8.1,2,798,1,0,0,10.0,1
23.09,1,1406,1,0,0,1570.0,1
36.1,4,18,0,0,0,1433.0,0
360.57,2,1146,0,0,0,150.0,1
95.25,2,1150,0,1,1,290.0,1
14.36,0,595,0,1,1,176.0,1
88.77,2,1421,0,0,1,1325.0,0
11.62,4,489,0,0,0,1363.0,1
161.21,3,432,0,0,0,1110.0,1
34.09,1,188,1,0,0,1079.0,0
49.72,7,1178,0,0,0,1563.0,1
205.57,2,124,0,0,0,1953.0,1
15.07,3,1333,0,1,0,5973.0,0
13.5,3,607,0,0,1,1418.0,0
30.46,5,122,0,0,0,556.0,0
154.22,1,874,0,0,0,6611.0,0
11.95,3,1095,1,0,0,201.0,1
3.22,1,905,0,0,0,675.0,1
34.77,3,104,0,0,1,4189.0,1
94.8,3,666,0,0,0,5184.0,0
181.32,5,1395,0,0,0,1864.0,0
34.36,5,673,0,0,0,27.0,1
36.18,2,1185,0,0,0,1052.0,0
173.11,1,889,0,0,1,4859.0,0
8.42,2,1412,1,0,0,3968.0,1
37.02,1,1436,0,0,1,4036.0,0
66.05,4,1078,0,0,0,626.0,1
85.56,5,452,1,0,1,3135.0,1
32.79,5,751,0,0,0,2008.0,1
56.51,0,561,0,0,2,4035.0,0
4.53,5,880,0,0,1,1829.0,0
28.27,1,646,1,0,0,846.0,1
85.93,2,801,0,0,2,1811.0,1
20.44,2,1157,1,1,0,797.0,1
57.92,0,979,0,0,1,4.0,0
85.36,3,146,1,0,1,3055.0,1
38.76,1,1155,0,0,0,3407.0,0
64.75,4,1378,0,0,0,2482.0,1
20.85,3,514,0,1,0,465.0,1
44.41,3,1089,0,0,1,263.0,0
100.51,5,1459,0,0,2,335.0,0
63.88,3,836,0,0,1,1251.0,1
30.37,4,1059,0,0,1,552.0,0
68.32,1,328,0,0,1,3791.0,0
111.57,1,428,0,0,0,1415.0,0
7.03,4,797,1,0,0,1077.0,1
174.0,2,334,1,0,1,3695.0,1
39.01,3,1322,0,0,0,152.0,0
83.55,1,1137,0,0,0,3686.0,0
180.77,3,1118,0,0,0,2916.0,0
13.85,4,626,1,0,3,2091.0,1
26.86,2,397,0,0,0,212.0,0
40.91,4,534,1,0,0,97.0,1
24.93,9,57,0,1,1,327.0,1
309.49,4,1197,0,0,2,567.0,1
23.18,2,694,1,0,1,1724.0,1
31.33,5,1026,0,0,0,151.0,1
66.98,0,456,0,0,0,364.0,1
16.41,2,825,0,0,2,403.0,0
36.76,2,1493,0,0,0,1999.0,0
75.0,4,118,1,0,0,765.0,1
39.14,1,556,0,0,0,579.0,0
49.73,3,565,0,0,0,53.0,1
32.16,7,496,0,0,1,178.0,1
12.01,1,801,0,0,2,1436.0,0
75.31,3,1356,0,0,1,1806.0,0
315.74,3,641,0,0,3,2440.0,0
55.61,3,163,0,0,0,1239.0,1
68.39,1,251,0,0,0,564.0,1
109.15,1,644,0,0,0,623.0,1
15.34,2,329,0,0,0,1894.0,1
299.62,7,118,0,0,0,1000.0,1
66.84,5,369,0,0,0,310.0,0
279.18,5,748,0,1,0,7.0,1
26.23,2,1139,0,0,0,542.0,0
336.32,8,195,0,0,0,2536.0,1
118.53,5,606,0,0,0,1967.0,1
94.92,4,724,0,0,1,185.0,1
68.99,3,138,0,0,0,1057.0,1
42.58,5,1320,0,0,1,281.0,0
181.37,2,963,0,0,1,1153.0,1
62.83,4,1099,0,0,0,211.0,0
7.64,0,1039,0,1,1,2048.0,0
17.86,2,1396,1,0,0,1579.0,1
45.34,3,156,0,0,1,540.0,1
74.44,7,876,0,0,1,8789.0,1
51.59,5,1059,0,0,2,1599.0,0
184.74,5,519,0,0,1,563.0,1
7.76,3,182,0,0,2,797.0,1
63.03,1,170,0,0,0,4462.0,0
8.86,2,497,0,0,0,409.0,0
116.71,2,1318,1,0,1,410.0,1
49.68,5,1081,0,0,1,1522.0,1
83.06,1,1388,0,0,0,727.0,1
23.01,3,1004,1,0,0,653.0,1
196.26,2,1021,0,0,0,951.0,0
154.74,2,713,0,0,0,3201.0,1
97.86,3,902,0,0,1,3310.0,0
47.97,5,1361,0,0,0,1973.0,0
97.5,3,2,0,0,0,1550.0,0
26.93,1,423,0,0,2,28.0,1
128.45,3,782,0,0,1,1499.0,0
284.14,1,753,0,0,0,5546.0,1
159.27,3,474,1,1,1,3269.0,1
26.32,2,146,0,0,0,281.0,1
78.37,5,326,0,0,0,6568.0,1
14.98,4,588,0,0,3,439.0,1
96.78,5,230,0,0,2,238.0,0
85.68,1,1293,0,0,0,614.0,0
8.42,1,585,0,0,1,274.0,1
17.09,1,618,0,0,1,458.0,1
41.14,2,736,0,0,0,665.0,1
40.41,2,782,0,0,1,1608.0,0
16.29,1,1289,1,0,0,1712.0,1
80.56,1,1242,0,0,1,1376.0,1
70.21,4,953,0,0,0,637.0,1
44.96,6,1248,0,0,0,5519.0,1
25.64,3,1385,0,0,0,634.0,1
155.82,1,1315,0,0,1,923.0,1
285.83,6,1178,0,1,1,988.0,1
33.66,2,681,0,0,1,41.0,1
29.6,3,1389,1,0,0,1008.0,1
89.23,7,106,0,0,1,743.0,1
38.17,3,285,0,0,0,132.0,1
47.49,5,596,0,0,0,3000.0,0
114.39,4,836,0,0,0,2239.0,0
8.09,4,526,1,0,0,600.0,1
204.04,4,877,0,0,1,543.0,1
58.71,6,180,0,0,0,4232.0,0
36.18,3,1063,0,0,0,377.0,0
49.94,3,1301,1,0,0,3724.0,1
52.58,4,839,0,0,0,146.0,1
9.67,7,512,0,1,1,3294.0,0
243.46,2,1030,0,0,0,1404.0,0
56.9,1,1207,0,0,0,2692.0,1
85.03,2,552,0,0,3,176.0,0
141.39,3,1412,0,0,0,981.0,1
19.66,2,764,0,0,0,1077.0,0
87.66,3,741,0,0,0,1304.0,0
41.78,4,1017,0,0,2,1779.0,1
127.33,0,473,0,0,0,888.0,1
6.51,5,466,0,0,2,1068.0,1
49.45,0,1113,0,1,1,832.0,0
29.88,5,1336,0,0,1,2159.0,1
84.12,4,302,0,0,1,4303.0,0
87.36,4,1144,0,0,2,219.0,1
26.91,4,696,1,0,0,610.0,1
26.78,2,718,0,0,0,447.0,1
48.88,1,997,1,0,1,5045.0,1
22.27,2,459,0,0,0,1625.0,1
126.72,5,90,1,1,0,278.0,1
37.74,2,116,0,0,1,913.0,1
2.98,1,675,0,0,0,1155.0,0
37.53,5,400,0,0,1,1756.0,0
19.33,3,110,0,0,0,436.0,0
10.68,1,200,0,0,0,1255.0,1
15.84,0,792,0,1,0,2911.0,0
60.91,5,1249,0,0,0,1942.0,1
206.16,3,592,1,0,1,198.0,1
74.68,3,987,0,1,1,4381.0,0
29.77,2,763,0,0,0,744.0,0
86.13,2,1244,0,1,1,995.0,0
34.5,3,73,0,0,2,2122.0,1
27.26,2,878,0,0,0,1113.0,0
17.21,5,717,1,0,0,1596.0,1
9.47,3,435,1,1,0,1169.0,1
36.97,4,592,1,0,0,662.0,1
63.95,3,115,0,0,0,1047.0,1
49.57,5,25,0,0,1,672.0,1
36.02,1,177,1,0,2,1072.0,1
21.21,3,1303,1,0,0,407.0,1
100.31,4,293,0,0,0,113.0,0
14.63,2,1244,0,0,0,2160.0,0
118.63,1,1027,0,0,0,242.0,0
20.04,1,315,0,0,0,3110.0,1
25.73,3,1431,0,0,0,814.0,0
12.59,3,694,0,1,0,515.0,0
33.07,1,551,0,0,1,949.0,0
144.79,6,1177,0,0,0,292.0,1
91.43,2,63,0,0,1,3403.0,0
145.25,1,1113,0,0,0,328.0,0
92.03,6,103,0,0,0,1226.0,1
18.11,3,159,0,1,2,318.0,1
39.22,1,561,1,0,1,84.0,1
25.02,2,734,0,0,0,2877.0,0
206.56,2,359,1,0,1,1467.0,1
16.5,4,700,0,0,0,146.0,0
133.45,3,765,0,0,0,4021.0,1
133.35,3,877,0,0,0,897.0,1
340.23,5,490,0,0,1,1000.0,1
36.25,1,192,0,0,0,1229.0,1
111.31,3,244,0,0,1,458.0,1
534.67,5,994,0,1,1,1440.0,1
29.44,3,934,0,0,0,518.0,1
11.76,3,583,0,0,0,3254.0,0
8.33,2,1101,0,0,0,3149.0,0
111.35,4,733,0,0,0,1167.0,0
8.3,4,781,1,0,0,1366.0,1
37.63,4,794,0,0,1,8899.0,0
84.55,0,1003,0,0,0,2856.0,1
65.71,4,906,0,0,0,117.0,1
83.55,2,733,0,0,0,341.0,1
68.19,2,91,0,0,0,1632.0,0
196.15,5,568,0,0,0,836.0,0
21.07,3,388,1,0,1,2933.0,1
27.74,2,1311,0,0,0,1844.0,0
25.21,5,1020,0,0,0,8417.0,0
125.23,2,436,1,0,0,23.0,1
134.34,1,916,0,0,0,1038.0,0
85.73,3,47,0,0,0,942.0,1
178.3,3,970,0,0,0,1025.0,1
16.81,1,307,1,0,1,3896.0,1
289.23,3,114,0,0,0,938.0,1
250.44,1,1082,0,0,0,2864.0,0
113.93,4,44,0,0,1,1803.0,1
324.34,3,354,0,0,2,1204.0,1
10.42,4,1255,0,0,0,2125.0,0
32.32,3,1007,0,0,0,468.0,1
26.17,6,1036,0,0,0,276.0,0
112.33,1,394,0,1,0,6150.0,0
19.1,3,717,0,0,0,894.0,0
116.45,5,760,0,0,0,652.0,1
